# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416385903;sda;5.83;0.27;504.64;86.57;0.05;7.94;0.20;0.11
axle;60;1416385963;sda;3.90;0.00;468.44;120.21;0.01;1.99;0.19;0.07
axle;60;1416386023;sda;4.12;0.00;590.80;143.54;0.02;4.33;0.24;0.10
axle;60;1416386083;sda;4.09;0.00;510.61;124.73;0.01;3.10;0.20;0.08
axle;60;1416386143;sda;3.82;0.00;538.32;140.93;0.01;3.30;0.17;0.07
axle;60;1416386203;sda;4.00;0.00;550.49;137.60;0.01;2.23;0.17;0.07
axle;60;1416386263;sda;3.53;0.00;493.65;139.74;0.01;2.15;0.17;0.06
axle;60;1416386323;sda;4.03;0.00;535.11;132.69;0.02;5.60;0.25;0.10
