Linux 3.0.101-0.15-default (axle) 	11/19/2014 	_x86_64_

09:06:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:07:59 AM     all     21.61      0.00      7.57      0.11      0.00     70.71
09:08:59 AM     all     13.02      0.00      5.89      0.01      0.00     81.09
09:09:59 AM     all      8.21      0.00      5.59      0.01      0.00     86.20
09:10:59 AM     all      6.09      0.00      1.63      0.00      0.00     92.28
09:11:59 AM     all      5.75      0.00      1.04      0.00      0.00     93.21
09:12:59 AM     all     13.17      0.00      2.77      0.00      0.00     84.05
09:13:59 AM     all     14.19      0.00      0.82      0.00      0.00     84.99
09:14:59 AM     all      8.60      0.00      0.41      0.00      0.00     90.99
09:15:59 AM     all      5.99      0.00      0.27      0.00      0.00     93.73
09:16:59 AM     all      4.63      0.00      1.25      0.00      0.00     94.11
09:17:59 AM     all     10.88      0.00      2.36      0.00      0.00     86.76
09:18:59 AM     all      9.47      0.00      0.70      0.00      0.00     89.83
